Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Distribution Channel,User Language,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,What is your age?,What is your sex?,What is your ethnicity?,"If you selected ""more than one"" or ""other,"" please explain:",Please choose the highest level of education that your parents attained (choose one),Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,"Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Happy","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Worried / Anxious","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Pleased","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Angry / Hostile","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Frustrated","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Depressed / Blue","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Relaxed / Calm","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Unhappy","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Enjoyment / Fun","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Peaceful / Serene","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Dull / Bored","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Joyful",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,"Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - In most ways my life is close to my ideal","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - The conditions of my life are excellent","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - I am satisfied with my life","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - So far I have gotten the important things I want in life","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - If I could live my life over, I would change almost nothing",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,"Q39 - I felt a sense of contact with people who care for me, and whom I care for",Q39 - I was lonely,Q39 - I felt close and connected with other people who are important to me,Q39 - I felt unappreciated by one or more important people,Q39 - I felt a strong sense of intimacy with the people I spent time with,Q41 - I had disagreement or conflicts with people I usually get along with,Q41 - I was successfully completing difficult tasks and projects,"Q41 - I experienced some kind of failure, or was unable to do well at something",Q41 - I took on and mastered hard challenges,"Q41 - I did something stupid, that made me feel incompetent",Q43 - I did well even at the hard things,Q43 - I struggled doing something I should be good at,Q43 - I was free to do things my own way,Q43 - I had a lot of pressures I could do without,Q43 - My choices expressed my true self,Q45 - There were people telling me what I had to do,Q45 - I was really doing what interests me,Q45 - I had to do things against my will,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Condition
1/16/18 13:11,1/16/18 13:18,0,100,387,1,1/16/18 13:18,R_3230muOHfmPVSe2,,,,,anonymous,EN,0,0,38.47,0,18,1,2,,4,1.44,31.482,36.235,8,5,3,5,2,3,3,4,3,5,3,3,4,10.766,116.136,117.636,16,7,7,7,6,7,22.175,59.621,62.147,9,5,3,4,1,4,1,3,2,2,1,3,3,5,2,5,1,5,1,3.738,123.259,125.056,23,4
1/16/18 13:17,1/16/18 13:45,0,100,1684,1,1/16/18 13:45,R_31MhmzXKfnXbdIq,,,,,anonymous,EN,563.623,563.623,731.381,1,20,1,2,,5,2.076,228.553,229.681,11,5,6,3,1,2,2,6,3,6,6,6,4,5.881,445.009,447.255,17,2,3,5,4,3,12.152,30.136,31.087,5,3,3,3,2,4,1,3,4,2,2,2,3,3,3,2,4,3,3,41.764,130.651,134.833,18,1
1/16/18 14:01,1/16/18 14:10,0,100,514,1,1/16/18 14:10,R_2vk16e9C2Gy67VJ,,,,,anonymous,EN,63.577,63.577,90.203,1,20,1,5,,4,1.809,47.838,50.329,8,7,2,7,7,7,4,5,6,7,7,1,5,12.745,94.964,96.475,14,5,7,7,7,7,25.913,46.534,48.067,5,5,4,5,3,5,3,3,2,1,1,4,2,3,1,4,1,4,1,16.195,159.016,161.061,26,2
1/16/18 14:07,1/16/18 14:12,0,100,309,1,1/16/18 14:12,R_DUA75TLj5XcKdLr,,,,,anonymous,EN,0,0,8.342,0,19,2,8,,5,5.194,56.019,60.743,6,4,4,4,1,5,1,2,3,4,3,2,5,33.844,77.972,78.958,14,4,4,7,3,7,15.683,64.986,66.083,5,5,1,5,1,4,2,4,4,5,4,4,4,3,4,4,5,3,1,5.038,79.399,80.506,19,2
1/16/18 14:07,1/16/18 14:12,0,100,318,1,1/16/18 14:12,R_3s7BRa4suVBc3s2,,,,,anonymous,EN,0,0,6.765,0,18,2,2,,5,1.833,25.36,26.868,6,4,6,4,1,3,2,5,2,6,6,2,5,43.217,86.814,87.819,13,3,4,6,2,1,8.764,54.629,60.008,9,5,1,5,2,4,1,4,3,4,1,3,2,4,4,4,2,5,1,7.933,124.386,125.963,33,3
1/16/18 14:12,1/16/18 14:16,0,100,233,1,1/16/18 14:16,R_1hMievNz9igBtFX,,,,,anonymous,EN,0,0,8.315,0,19,2,6,,1,1.64,58.15,59.581,7,5,2,5,1,2,3,3,3,6,5,2,6,5.731,33.799,34.673,12,6,5,6,7,6,10.207,25.905,27.042,6,4,2,5,4,3,2,3,2,2,2,1,5,3,2,4,2,4,1,8.525,83.869,85.597,20,2
1/16/18 14:15,1/16/18 14:21,0,100,372,1,1/16/18 14:21,R_2YG3Oavr1z3dTrs,,,,,anonymous,EN,0,0,4.823,0,18,1,2,,3,74.101,111.072,114.981,9,6,5,6,1,3,4,6,3,6,6,3,6,9.8,73.249,80.305,19,5,3,4,6,6,8.279,23.978,27.361,5,4,2,4,1,4,1,4,2,4,2,4,2,4,2,4,1,4,1,28.205,138.078,139.222,24,4
1/16/18 14:50,1/16/18 15:20,0,100,1787,1,1/16/18 15:20,R_RymJOtuP25C0zcJ,,,,,anonymous,EN,0,0,8.738,0,19,1,2,,1,1.066,38.75,40.532,7,3,5,4,4,5,5,3,6,4,4,7,4,17.013,51.43,52.954,13,1,2,3,1,3,10.816,35.856,36.867,8,3,5,3,3,3,1,2,2,2,3,2,5,5,5,4,3,4,3,10.01,1640.052,1640.89,22,4
1/16/18 15:22,1/16/18 15:31,0,100,520,1,1/16/18 15:31,R_2AWDw8BEdN2pBay,,,,,anonymous,EN,0,0,14.171,0,19,2,2,,4,1.304,33.777,36.342,7,6,3,5,1,1,4,4,3,6,2,2,5,67.383,155.648,156.537,14,6,6,6,5,6,12.119,41.547,42.597,5,4,2,4,2,4,1,3,1,2,2,3,2,4,1,4,3,4,1,13.257,198.499,200.326,22,2
1/16/18 15:59,1/16/18 16:03,0,100,229,1,1/16/18 16:03,R_3G7lr1J92k2cXgH,,,,,anonymous,EN,0,0,8.22,0,20,1,5,,2,0.877,37.142,39.457,14,5,5,3,1,3,4,3,3,4,2,4,4,9.713,43.521,45.031,12,2,5,5,4,1,9.904,23.902,25.4,5,4,1,4,3,4,1,1,5,1,1,3,2,1,5,2,5,3,4,7.196,71.406,71.978,21,2
1/16/18 14:44,1/16/18 16:28,0,100,6245,1,1/16/18 16:28,R_1dMKYaT18ryEVaV,,,,,anonymous,EN,0,0,6027.104,0,18,2,7,Asian and White,4,0.99,27.822,30.049,8,5,4,5,2,3,2,3,3,6,3,3,5,7.173,77.42,78.613,18,3,5,2,2,2,9.925,26.13,27.698,6,4,2,4,4,4,2,3,2,2,2,1,1,4,1,4,3,4,1,9.134,72.253,73.786,21,3
1/16/18 12:37,1/16/18 15:12,0,44,9316,0,1/16/18 16:37,R_2E0gv9GjML7NhQS,,,,,anonymous,EN,2.384,2.384,3.197,1,18,2,2,,5,1.183,9309.608,9311.905,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/18 16:37,1/16/18 16:42,0,100,319,1,1/16/18 16:42,R_2OTj9JSEfy7zxEy,,,,,anonymous,EN,6.505,6.505,20.077,1,19,2,2,,2,1.246,46.43,47.643,10,6,3,5,3,4,4,4,3,5,5,3,5,40.787,82.294,82.94,14,2,4,6,3,2,15.42,47.672,48.175,8,4,3,4,2,4,2,5,5,4,4,4,3,3,2,2,3,2,2,13.12,98.9,99.744,20,2
1/16/18 16:52,1/16/18 16:59,0,100,445,1,1/16/18 16:59,R_1fdPHnOiLp0A6pl,,,,,anonymous,EN,1.908,1.908,15.406,1,19,2,6,,2,1.97,99.637,101.457,8,3,2,4,2,1,3,3,1,5,5,4,6,14.778,79.824,81.282,14,5,6,5,6,6,9.276,76.64,77.86,5,4,1,4,1,1,1,4,3,4,4,4,2,4,3,5,3,4,1,22.149,129.295,130.693,19,1
1/16/18 17:02,1/16/18 17:49,0,100,2801,1,1/16/18 17:49,R_3dYyoxi6xZtI4Q3,,,,,anonymous,EN,1.451,2.262,3.112,3,18,2,2,,5,2.484,20.68,21.069,9,4,4,6,3,4,3,5,3,4,4,3,3,513.875,551.804,552.758,16,4,4,4,5,2,1.602,24.147,24.672,12,4,3,4,1,2,1,4,2,3,3,3,3,4,5,3,4,4,3,1.778,2193.495,2194.544,47,4
1/16/18 18:04,1/16/18 18:06,0,100,101,1,1/16/18 18:06,R_2dtCLbx0tRHckMS,,,,,anonymous,EN,1.715,1.715,3.768,1,19,1,6,,4,1.072,30.099,31.12,10,7,7,6,6,7,6,5,6,7,7,1,7,9.969,25.679,26.443,16,7,5,5,5,5,2.115,4.412,14.014,5,5,4,2,3,3,4,3,4,2,2,3,3,4,4,4,4,4,5,0.752,15.094,15.652,20,1
1/16/18 17:54,1/16/18 18:09,0,100,911,1,1/16/18 18:09,R_3klpGjIZBJv802l,,,,,anonymous,EN,18.255,28.306,30.501,3,18,2,6,,2,49.03,94.467,95.833,10,5,6,5,2,2,5,3,3,3,4,3,5,13.507,146.588,147.633,17,6,5,6,6,5,116.9,281.064,282.261,8,4,4,3,2,4,5,3,2,3,4,3,4,3,5,4,3,4,1,6.766,287.618,288.855,31,2
1/16/18 19:14,1/16/18 19:16,0,100,129,1,1/16/18 19:16,R_2P0YtiWvk4GVGlB,,,,,anonymous,EN,0,0,3.275,0,19,1,2,,4,1.451,58.775,60.055,6,3,3,3,3,3,3,3,3,3,3,3,3,1.534,16.552,17.864,13,3,3,3,3,3,2.04,6.827,7.582,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7.847,27.623,29.298,19,2
1/16/18 19:24,1/16/18 19:28,0,100,212,1,1/16/18 19:28,R_2CiYI9pdzahnYoL,,,,,anonymous,EN,0,0,7.075,0,18,2,2,,3,1.376,36.425,37.344,5,6,1,4,1,2,1,6,2,6,2,2,2,4.982,27.927,28.717,14,3,7,5,4,7,5.001,16.269,16.904,5,5,1,5,1,4,2,1,1,1,1,1,1,4,1,3,5,3,5,71.503,115.681,116.389,20,3
1/16/18 19:32,1/16/18 19:45,0,100,754,1,1/16/18 19:45,R_1lzTOEgU42ulhbn,,,,,anonymous,EN,0,0,20.149,0,19,2,6,,2,1.356,353.312,354.599,4,7,2,7,2,2,1,5,2,7,6,2,7,5.738,32.855,33.902,13,6,6,6,6,6,5.33,17.418,18.401,5,2,1,5,2,4,2,5,1,1,2,4,1,5,1,4,2,5,1,12.179,100.481,102.15,19,1
1/16/18 19:42,1/16/18 19:47,0,100,280,1,1/16/18 19:47,R_ey88ufPYG3lKqgp,,,,,anonymous,EN,13.552,58.816,60.401,3,19,2,6,,2,1.596,48.898,50.908,11,6,4,5,2,4,3,5,2,6,3,3,4,9.208,41.354,42.583,15,3,5,5,4,4,4.46,27.321,28.23,7,4,2,3,1,3,1,4,4,4,2,4,3,3,4,2,4,4,2,11.122,71.457,72.767,25,2
1/16/18 16:29,1/16/18 16:30,0,8,14,0,1/16/18 20:30,R_3GdGTCh7EX5aJeo,,,,,anonymous,EN,1.509,4.912,7.257,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/18 20:57,1/16/18 21:01,0,100,253,1,1/16/18 21:01,R_27pnrO04jzGDVnX,,,,,anonymous,EN,0,0,19.347,0,19,2,6,,1,1.335,37.738,38.927,11,5,4,4,3,5,3,5,3,5,4,3,4,19.099,72.05,73.569,18,5,4,5,3,2,12.306,32.917,33.712,6,5,4,5,5,3,5,4,5,5,3,3,5,5,4,2,5,4,2,6.039,79.2,80.247,22,3
1/16/18 20:59,1/16/18 21:03,0,100,236,1,1/16/18 21:03,R_pFCekMZ3enVVlBL,,,,,anonymous,EN,2.947,2.947,4.194,1,18,2,2,,4,9.997,41.97,43.413,13,7,1,5,1,1,1,5,1,6,5,1,7,3.032,28.297,28.312,29,6,6,6,6,6,0.983,12.697,13.088,12,5,1,5,1,3,1,5,1,5,1,5,4,4,2,4,1,5,1,1.879,86.364,86.987,49,1
1/16/18 20:59,1/16/18 21:04,0,100,318,1,1/16/18 21:04,R_5aKFtqYj1USVVBL,,,,,anonymous,EN,0,0,19.824,0,18,2,2,,2,1.956,48.879,51.275,8,4,3,4,1,1,2,4,2,4,4,2,3,86.25,124.825,125.407,13,4,3,4,4,4,32.266,43.658,44.518,5,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,14.95,68.237,70.983,19,3
1/16/18 20:56,1/16/18 21:07,0,100,646,1,1/16/18 21:07,R_2S8GBfNpP0l0A1j,,,,,anonymous,EN,2.028,2.028,78.977,1,18,2,6,,1,2.223,44.321,81.041,10,6,4,1,1,4,1,4,1,6,5,4,4,25.822,156.726,157.899,15,5,5,6,6,5,16.461,51.909,52.741,7,5,1,5,1,1,1,5,2,3,1,5,3,3,1,5,1,3,1,38.863,245.351,247.386,22,2
1/16/18 21:22,1/16/18 21:26,0,100,240,1,1/16/18 21:26,R_2qfIFu0S9m7SLrJ,,,,,anonymous,EN,0,0,10.195,0,19,2,2,,4,1.06,22.972,25.826,8,4,5,4,2,2,6,2,4,3,2,6,3,5.857,39.602,40.536,12,5,3,3,3,5,8.508,62.004,62.994,6,2,3,2,4,3,1,2,3,2,1,2,2,3,2,2,3,2,3,4.082,90.701,91.925,21,4
1/16/18 17:31,1/16/18 17:31,0,8,8,0,1/16/18 21:32,R_3RqkfMaO7HpAE0G,,,,,anonymous,EN,0,0,3.026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/18 21:49,1/16/18 21:52,0,100,156,1,1/16/18 21:52,R_1mIqZRUyhUCJujD,,,,,anonymous,EN,0,0,5.68,0,18,2,3,,5,1.957,33.578,35.446,6,5,5,5,6,6,5,7,3,7,5,6,4,6.284,35.562,36.472,12,3,1,3,2,1,7.743,17.261,19.046,5,3,2,3,2,3,4,3,2,1,5,3,4,4,4,3,4,2,4,7.909,48.732,50.078,19,3
1/16/18 22:00,1/16/18 22:06,0,100,391,1,1/16/18 22:06,R_1BREksBLawMjPwW,,,,,anonymous,EN,5.928,62.46,63.412,21,18,2,6,,2,25.355,54.503,55.955,27,4,5,5,2,4,4,4,4,3,4,5,4,10.132,46.423,47.439,28,3,3,3,3,3,10.117,20.598,21.514,12,4,5,4,3,3,1,3,3,2,4,3,3,4,2,2,3,4,1,1.669,183.19,184.343,54,4
1/16/18 18:08,1/16/18 18:09,0,8,11,0,1/16/18 22:09,R_aY6iq0JUkxold1T,,,,,anonymous,EN,0,0,4.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/18 18:18,1/16/18 18:18,0,8,6,0,1/16/18 22:18,R_2tb24Ms9A6hjNHY,,,,,anonymous,EN,0,0,2.231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/18 22:42,1/16/18 22:51,0,100,550,1,1/16/18 22:51,R_3KOTRcBbpcVXXxH,,,,,anonymous,EN,0,0,19.528,0,18,2,2,,4,217.625,259.527,264.274,6,4,3,4,2,3,1,4,2,4,5,3,4,10.883,61.258,62.308,13,5,5,6,4,1,13.263,35.694,44.113,6,5,2,5,2,2,3,3,2,2,1,3,2,4,2,4,2,4,1,6.706,95.618,97.396,18,1
1/16/18 23:53,1/16/18 23:56,0,100,214,1,1/16/18 23:56,R_20VgjhmDlzkYl56,,,,,anonymous,EN,0,0,3.834,0,26,2,5,,4,1.513,32.573,36.035,7,2,7,4,3,5,6,3,4,5,2,7,2,2.469,38.813,39.762,15,2,2,4,3,4,1.559,39.919,40.991,7,2,5,3,5,4,4,2,3,2,4,2,5,4,5,3,4,2,2,2.87,84.055,85.243,22,4
1/17/18 0:39,1/17/18 0:53,0,100,840,1,1/17/18 0:53,R_2zbyhj1jK8Pzpr7,,,,,anonymous,EN,0,0,64.695,0,18,2,7,"White, Asian",4,244.052,434.24,437.155,11,5,2,4,1,5,1,4,2,3,3,6,4,4.935,126.057,127.698,16,3,4,3,5,3,7.287,37.579,38.984,6,4,3,3,1,4,1,1,3,1,3,2,3,3,3,3,4,4,2,15.285,131.662,133.047,22,1
1/17/18 0:50,1/17/18 0:56,0,100,380,1,1/17/18 0:56,R_1mQPiDkOw3UCyhJ,,,,,anonymous,EN,0,0,86.218,0,22,1,6,,2,1.098,49.282,51.389,8,6,4,4,1,2,2,6,2,6,6,4,6,8.676,71.828,72.974,14,3,6,4,4,3,10.854,43.06,44.518,5,5,2,5,1,5,2,3,2,3,1,3,2,3,3,2,3,2,1,8.639,113.61,115.23,19,3
1/17/18 2:56,1/17/18 2:59,0,100,169,1,1/17/18 2:59,R_2aJHzNBypPe3fls,,,,,anonymous,EN,0,0,3.697,0,21,1,2,,1,13.525,21.538,22.579,4,4,6,4,2,6,2,5,4,6,3,6,3,5.69,38.464,39.125,15,2,3,3,2,1,14.629,28.995,29.244,7,5,4,2,2,4,2,3,4,2,4,3,4,5,5,3,1,5,4,8.197,67.905,68.186,27,4
1/16/18 23:12,1/16/18 23:13,0,8,8,0,1/17/18 3:12,R_3fI8N36o7ORbsvU,,,,,anonymous,EN,0,0,5.812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/18 8:39,1/17/18 8:42,0,100,210,1,1/17/18 8:42,R_2ylx6W28Ch6S0sk,,,,,anonymous,EN,0,0,63.018,0,19,2,2,,4,1.078,29.777,31.08,7,5,4,2,2,3,2,5,2,5,5,7,4,9.489,40.729,42.411,16,3,5,3,5,2,4.276,17.636,18.543,6,5,5,4,4,3,2,4,4,4,4,3,3,4,4,3,4,2,4,3.032,47.869,48.733,21,3
1/17/18 8:36,1/17/18 8:44,0,100,472,1,1/17/18 8:44,R_1CCGb1bbmcS3P5P,,,,,anonymous,EN,24.948,77.113,78.258,2,19,2,5,,5,3.078,81.632,83.339,10,5,2,4,2,2,1,4,1,6,4,2,4,21.298,83.825,84.759,17,5,6,6,4,7,18.594,43.85,44.927,7,5,1,5,1,4,1,4,1,3,2,4,1,4,2,3,1,3,1,9.361,109.278,110.912,25,1
1/17/18 9:16,1/17/18 9:20,0,100,255,1,1/17/18 9:20,R_9EyEZJCBlSNtPXz,,,,,anonymous,EN,0,0,87.104,0,19,,2,,1,21.271,27.745,29.722,2,6,4,6,2,2,1,6,2,7,7,4,5,5.908,33.188,33.807,13,5,3,2,4,1,4.099,15.713,17.218,6,5,2,3,2,5,2,2,4,2,2,2,3,4,1,5,1,4,1,4.005,78.979,79.898,19,3
1/17/18 9:28,1/17/18 9:32,0,100,264,1,1/17/18 9:32,R_2zcJCutmI3LyCjO,,,,,anonymous,EN,0,0,58.351,0,19,2,2,,5,1.505,30.37,31.865,6,6,4,5,3,2,3,4,2,5,5,4,5,8.365,43.628,44.63,13,5,7,7,4,6,7.7,22.702,23.66,5,4,2,4,2,4,1,5,2,3,2,3,3,3,3,3,3,2,2,6.25,93.955,95.399,19,3
1/17/18 10:23,1/17/18 10:27,0,100,257,1,1/17/18 10:27,R_2TZWeo7NgkQJ1Fa,,,,,anonymous,EN,0,0,20.216,0,18,1,8,Middle Eastern ,5,1.427,49.396,50.154,8,3,6,3,1,1,1,4,1,3,7,1,7,5.34,37.879,38.714,13,2,6,5,2,1,10.919,27.47,35.535,6,5,1,5,1,5,1,3,3,5,2,4,3,3,5,4,5,1,5,5.494,90.134,91.046,20,1
1/17/18 10:57,1/17/18 11:00,0,100,220,1,1/17/18 11:00,R_yvw9zSOPQ3YNcZj,,,,,anonymous,EN,0,0,68.878,0,18,1,7,"Half Italian, Half Filipino",5,1.973,41.582,44.446,8,6,2,5,1,2,2,7,2,6,5,3,5,5.061,29.963,30.85,12,6,6,7,7,5,8.127,20.101,21.067,6,5,1,5,1,3,2,5,3,5,1,4,4,5,5,5,2,4,1,4.779,47.141,48.035,18,4
1/17/18 11:27,1/17/18 11:30,0,100,204,1,1/17/18 11:30,R_1OBjha2GWQfM2sg,,,,,anonymous,EN,0,0,4.156,0,19,2,6,,1,1.102,32.431,34.36,7,4,4,4,4,4,2,4,2,3,3,5,3,8.172,33.928,34.769,13,3,4,3,3,2,8.565,19.88,21.476,5,3,3,3,1,3,2,2,2,1,2,1,1,1,3,2,3,2,2,8.014,95.261,96.424,20,1
1/17/18 11:45,1/17/18 11:48,0,100,141,1,1/17/18 11:48,R_2zvACamzxmMRTqX,,,,,anonymous,EN,0,0,2.38,0,18,1,4,,4,1.031,28.388,31.217,4,4,6,4,3,3,1,6,3,5,5,4,4,3.744,27.104,30.24,13,4,6,6,6,5,7.684,18.918,19.877,6,3,2,3,2,4,5,4,5,3,3,5,4,3,3,5,3,4,3,4.788,46.279,47.174,19,2
1/17/18 11:39,1/17/18 11:48,0,100,515,1,1/17/18 11:48,R_3R3j8IYLrJSyql3,,,,,anonymous,EN,0,0,343.534,0,21,2,7,asian/white,2,1.312,28.417,31.343,8,3,4,4,3,3,3,2,3,4,2,3,2,5.537,36.004,37.741,18,5,6,5,5,5,7.646,20.175,20.863,6,4,2,4,2,4,3,2,2,2,3,2,3,2,4,2,3,2,1,4.699,71.88,72.743,23,3
1/17/18 11:50,1/17/18 11:53,0,100,219,1,1/17/18 11:53,R_2DXFLeDbpiq9BXK,,,,,anonymous,EN,7.485,7.485,8.948,1,18,2,7,Asian and white,4,1.53,68.008,68.649,16,3,4,3,6,5,4,3,3,2,3,4,2,9.541,32.788,33.623,29,7,7,7,7,7,7.222,17.066,18.219,13,5,2,5,1,1,2,2,3,3,3,2,3,2,4,3,1,3,2,1.495,78,80.132,53,1
1/17/18 13:31,1/17/18 13:37,0,100,334,1,1/17/18 13:37,R_qQmfvsNLAlM74Up,,,,,anonymous,EN,1.258,81.681,83.029,14,18,1,7,Asian and Pacific Islander,3,1.076,39.807,40.444,25,2,1,2,4,4,5,3,4,4,3,4,3,17.259,55.865,57.076,36,2,2,2,2,4,4.132,15.805,16.773,13,1,5,1,3,3,5,3,3,1,1,3,1,3,3,3,3,3,3,5.172,85.862,86.893,64,2
1/17/18 14:18,1/17/18 14:23,0,100,309,1,1/17/18 14:23,R_3Hz682l61gTiZeO,,,,,anonymous,EN,4.219,57.537,58.668,11,18,2,2,,4,1.007,36.319,38.121,23,5,4,,,,2,4,3,4,4,3,3,14.351,72.448,74.884,25,5,6,5,6,5,5.398,18.819,20.568,13,4,3,4,2,3,3,3,4,4,4,3,3,4,5,3,3,2,2,1.784,63.884,63.976,50,2
1/17/18 14:27,1/17/18 14:34,0,100,382,1,1/17/18 14:34,R_OJBgCVeM89NnAiZ,,,,,anonymous,EN,0,0,109.588,0,18,2,6,,1,1.196,27.929,30.257,7,5,3,6,1,1,1,6,1,4,5,4,5,13.589,49.933,50.847,13,5,5,4,6,4,21.228,37.73,38.92,5,4,3,3,4,4,3,5,4,3,4,2,4,3,4,4,3,5,1,8.998,92.08,93.366,18,1
1/17/18 14:39,1/17/18 14:45,0,100,359,1,1/17/18 14:45,R_2CyaZBwkWXzxgP2,,,,,anonymous,EN,14.022,32.445,34.328,7,57,2,7,"Native American, Hispanic",2,2.579,91.917,94.227,24,6,6,6,2,1,1,5,1,6,5,1,7,10.473,60.802,61.808,28,7,7,7,5,3,11.484,36.343,37.268,10,5,1,5,1,5,1,5,1,5,1,5,3,5,1,5,1,5,1,7.868,89.182,89.25,41,2
1/17/18 14:01,1/17/18 14:51,0,100,3017,1,1/17/18 14:51,R_1k0JeScVu791kpw,,,,,anonymous,EN,0,0,2673.872,0,19,2,5,,4,1.611,41.876,43.342,4,3,4,4,1,4,4,4,2,3,4,4,4,9.394,46.841,48.047,13,2,4,2,5,3,10.53,52.078,54.301,5,2,4,2,1,2,1,2,3,2,3,2,3,3,1,2,1,3,1,19.556,184.256,187.152,25,4
1/17/18 14:51,1/17/18 14:56,0,100,293,1,1/17/18 14:56,R_3qVvzBtuLbG1TW4,,,,,anonymous,EN,0,0,25.183,0,18,1,2,,4,1.125,20.955,22.93,4,6,4,5,1,3,1,3,1,4,4,2,4,11.283,65.091,65.73,14,5,5,6,6,5,53.473,84.501,85.349,9,3,1,3,1,1,1,2,1,2,1,2,2,4,1,3,1,2,2,10.621,86.47,87.279,19,4
1/17/18 14:57,1/17/18 15:08,0,100,692,1,1/17/18 15:08,R_u8uMOKPvB6yNuKJ,,,,,anonymous,EN,0,0,28.624,0,20,2,5,,4,6.315,207.484,252.428,13,4,5,2,6,6,7,2,5,4,1,3,4,35.656,114.305,115.364,13,1,5,3,1,1,9.867,23.16,32.292,5,5,5,5,5,5,3,1,5,1,5,1,4,4,4,2,4,4,4,11.659,87.252,88.741,19,2
1/17/18 13:51,1/17/18 15:41,0,100,6612,1,1/17/18 15:41,R_r2M9fLmfJ336Gm5,,,,,anonymous,EN,14.73,14.73,22.011,1,18,2,2,,3,4.481,90.401,93.258,6,6,3,6,1,1,2,5,2,6,6,3,5,69.24,92.344,93.38,13,5,5,5,5,5,5.066,12.22,15.481,5,4,2,4,1,4,1,3,1,3,1,3,3,4,1,4,2,4,1,6.435,65.535,66.724,21,1
1/17/18 15:29,1/17/18 15:42,0,100,812,1,1/17/18 15:42,R_2ROgeYF52vMjxv4,,,,,anonymous,EN,0,0,147.63,0,18,2,6,,3,1.261,102.792,262.63,12,5,1,5,1,1,1,4,2,5,5,4,5,11.416,95.654,96.492,16,4,6,6,4,5,23.545,72.887,76.304,6,4,1,4,1,3,1,3,3,1,1,1,2,4,3,4,2,3,4,18.819,156.902,158.236,22,1
1/17/18 15:35,1/17/18 15:44,0,100,552,1,1/17/18 15:44,R_BEB8nrJzL8tnCPn,,,,,anonymous,EN,0,0,37.082,0,18,2,3,,3,1.335,41.42,43.062,10,4,4,4,3,3,1,4,4,5,4,4,5,130.172,172.645,174.197,19,6,4,6,5,2,51.516,77.104,78.139,10,,,,,,,,,,,2,2,4,3,3,3,4,1,11.999,126.358,127.332,18,1
1/17/18 11:53,1/17/18 11:53,0,8,24,0,1/17/18 15:53,R_25yczUEsOqb8VvF,,,,,anonymous,EN,0,0,19.963,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/18 14:13,1/17/18 16:04,0,100,6636,1,1/17/18 16:04,R_czKnPJcFsla5mUx,,,,,anonymous,EN,0,0,6329.775,0,19,2,2,,2,1.197,16.43,17.395,6,3,6,3,4,4,5,4,4,3,2,6,4,34.915,56.878,57.603,12,4,4,2,2,1,6.638,18.573,19.801,6,2,4,2,2,2,4,3,1,1,5,1,3,1,1,1,5,1,5,53.079,182.915,184.901,23,2
